CountyFIPS,State,County,Pop2010,OHU2010,LAPOP1_10,LAPOP05_10,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LALOWI1_10,LALOWI05_10,HUNVFlag,LowIncomeTracts,LATracts_half,LATracts1,LATracts10,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LATractsVehicle_20,Urban,MedianFamilyIncome,PovertyRate,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,lapop1share,lalowi1share,lakids1share,laseniors1share,lawhite1share,lablack1share,laasian1share,lanhopi1share,laaian1share,laomultir1share,lahisp1share,lahunv1share,lasnap1share,lalowi10share,lahunv10share,lapop10share,lasnap10share,lakids10share,laseniors10share,lawhite10share,lablack10share,laasian10share,lanhopi10share,laaian10share,laomultir10share,lahisp10share,uninsured_pct,diabetes_pct,housing_insecure_pct,no_transport_pct,inactivity_pct,obesity_pct,utility_risk_pct,stores_per_10k,food_assistance_per_10k,centroid_lat,centroid_lon,households_with_snap,labor_force,under_18_total,commuters_total,no_vehicle_rate,unemployment_rate,under_18_rate,public_transit_rate,"Population, low access to store (%), 2019","Low income & low access to store (%), 2019","Households, no car & low access to store (%), 2019","SNAP households, low access to store (%), 2019","Children, low access to store (%), 2019","Seniors, low access to store (%), 2019","White, low access to store (%), 2019","Black, low access to store (%), 2019","Hispanic ethnicity, low access to store (%), 2019","Asian, low access to store (%), 2019","American Indian or Alaska Native, low access to store (%), 2019","Hawaiian or Pacific Islander, low access to store (%), 2019","Multiracial, low access to store (%), 2019",Overall Food Insecurity Rate,# of Food Insecure Persons Overall,SNAP Threshold,% FI ≤ SNAP Threshold,% FI > SNAP Threshold,Child Food Insecurity Rate,# of Food Insecure Children,% food insecure children in HH w/ HH incomes below 185 FPL,% food insecure children in HH w/ HH incomes above 185 FPL,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,Rural-Urban Continuum Code (2013),Rural-Urban Continuum Code (2023),Census Region,Census Division,FNS Region,Overall Food Insecurity Rate MissingFlag,Child Food Insecurity Rate MissingFlag,"SNAP redemptions/SNAP-authorized stores, 2023","SNAP participants pct pop, 2022","SNAP participants change pct pop, 2017-22","SNAP benefits per capita, 2022","SNAP participants pct eligible pop, 2019","SNAP online application, 2020","SNAP Combined Application Project , 2020","SNAP Broad-based Categorical Eligibility, 2020","SNAP simplified reporting, 2020","National School Lunch Program participants pct children, 2021","National School Lunch Program participants change pct children, 2017-21","Students eligible for free lunch pct, 2015","Students eligible for reduced-price lunch pct, 2015","School Breakfast Program participants pct children, 2021","School Breakfast Program participants change pct children, 2017-21","Summer Food Service Program participants pct children, 2021","Summer Food Service Program participants change pct children, 2017-21","WIC participants pct pop, 2021","WIC participants change pct pop, 2017-21","WIC infant and children participants pct infant & children, 2021","WIC infant and children participants change pct infant & children, 2016-21","WIC women participants pct women, 2021","WIC women participants change pct women, 2016-21","Child & Adult Care pct pop, 2021","Child & Adult Care change pct pop, 2012-17","FDPIR Sites, 2015","Food Banks, 2021",snap_participation_rate,snap_category,food_insecurity_risk_index,Vulnerability_Score_PCA,high_low_access,propensity_score,Food Vulnerability,vulnerability_score
17031,Illinois,Cook County,5194675,1966356,839280.51,2719896.43,1702475.0,1232280.0,620329.0,2877212.0,1287767.0,322672.0,1724.0,21559.0,683741.0,1244762.0,347440.0,296761.0,91772.51,599158.06,1,1,1,1,0,1,1,1,1,1,1,84076.04,15.44,51.93,49.1,53.87,57.06,49.67,49.02,46.88,18.15,44.39,46.61,46.23,41.97,47.63,16.48,13.29,18.57,21.64,24.54,17.97,24.68,4.54,8.5,16.25,18.02,10.24,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.24,18.65,11.04,24.52,32.35,11.33,3.3,0.04,-276414.0,1005105.64,287365.0,2760337.0,1145107.0,2517713.0,0.18,0.07,0.22,0.19,7.36,1.77,0.49,0.82,7.76,8.44,8.77,6.47,3.7,8.1,4.55,5.82,3.64,9.2,483790.0,1.65,0.6,0.4,0.13,149350.0,0.69,0.31,4.08,23.74,348348000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,201611661.94,16.02,1.34,54.5,100.0,1.0,0.0,1.0,1.0,5.56,0.0,62.91,2.12,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,1.0,14.61,10-20%,0.29,-1.93,0,0.05,-193.42,-0.4170562852813027
17033,Illinois,Crawford County,19817,7763,2042.5,6634.54,5253.0,4053.0,3336.0,18381.0,934.0,103.0,8.0,48.0,343.0,362.0,414.0,1173.0,480.24,2010.97,1,1,1,1,1,1,1,1,1,1,0,64765.57,11.77,86.91,91.96,87.35,85.63,86.84,87.16,84.98,29.81,85.49,90.33,85.35,77.59,86.81,62.13,63.1,62.43,60.06,62.22,59.72,57.43,29.81,62.06,66.57,63.62,56.01,61.67,0.99,0.08,4.13,0.45,0.97,0.54,4.11,0.0,0.0,0.0,0.0,0.01,0.01,7.98,12.37,10.9,7.37,24.23,39.77,7.1,0.0,0.0,-588653.97,1054425.52,1284.0,8075.0,3763.0,7565.0,0.06,0.05,0.2,0.0,8.74,2.42,1.81,7.79,60.01,54.24,60.91,88.03,63.1,39.93,75.2,87.5,61.67,9.3,1750.0,1.65,0.59,0.41,0.08,310.0,0.84,0.16,3.11,18.09,960000.0,7.0,7.0,Midwest,East North Central,Midwest,0,0,490379.21,16.02,1.34,35.14,100.0,1.0,0.0,1.0,1.0,5.56,0.0,35.96,9.82,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,16.54,10-20%,0.19,-1.16,0,0.04,-116.28,-0.17435506972373047
17035,Illinois,Cumberland County,11048,4377,275.54,275.54,3209.0,2598.0,1838.0,10856.0,38.0,27.0,0.0,17.0,110.0,75.0,193.0,506.0,16.01,16.01,0,1,0,0,0,0,0,0,0,0,0,67592.4,14.0,77.23,72.7,77.62,72.9,77.12,84.82,72.85,0.0,73.83,88.51,77.66,65.07,76.75,70.76,64.03,70.92,67.48,70.63,71.28,69.85,0.0,67.6,85.77,70.56,58.23,70.13,0.14,0.02,0.83,0.09,0.21,0.07,0.83,0.0,0.0,0.0,0.0,0.0,0.0,7.03,11.9,9.87,6.7,23.53,39.03,6.4,0.0,0.0,-564721.72,1009343.48,457.0,5563.0,2481.0,5265.0,0.03,0.03,0.23,0.0,0.83,0.14,3.06,7.83,70.67,65.03,70.68,63.07,72.55,70.37,58.82,59.93,83.73,8.4,880.0,1.65,0.55,0.45,0.07,160.0,0.73,0.27,3.33,19.42,518000.0,9.0,9.0,Midwest,East North Central,Midwest,0,0,103612.24,16.02,1.34,31.57,100.0,1.0,0.0,1.0,1.0,5.56,0.0,31.69,15.91,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,10.44,10-20%,0.14,-1.41,0,0.0,-141.19,-0.45770356141570867
17039,Illinois,De Witt County,16561,6811,1209.15,3550.51,4216.0,3822.0,2768.0,16035.0,87.0,60.0,4.0,26.0,349.0,354.0,235.0,789.0,357.19,1224.57,0,1,1,0,1,0,1,0,0,0,0,69604.11,11.17,72.7,75.22,72.24,76.1,72.87,67.99,67.67,7.07,59.18,69.7,65.93,72.3,73.21,55.64,55.44,54.92,55.87,55.67,58.78,55.97,0.0,52.99,54.52,46.77,59.02,55.59,1.38,0.06,5.11,0.53,1.11,0.75,5.01,0.0,0.01,0.0,0.0,0.09,0.08,7.52,12.14,10.54,7.12,24.22,38.2,6.86,3.14,0.0,-473185.49,939583.27,856.0,8324.0,3443.0,7847.0,0.04,0.05,0.22,0.0,7.3,2.16,1.17,5.28,53.97,53.53,56.18,30.82,32.26,50.74,62.9,0.0,38.07,8.7,1370.0,1.65,0.68,0.32,0.09,290.0,1.0,0.0,3.42,19.91,827000.0,3.0,3.0,Midwest,East North Central,Midwest,0,0,331212.99,16.02,1.34,34.6,100.0,1.0,0.0,1.0,1.0,5.56,0.0,39.24,8.14,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,12.57,10-20%,0.16,-1.49,0,0.05,-149.33,-0.6181777668674124
17037,Illinois,DeKalb County,105160,38484,45875.22,82473.53,32243.0,23490.0,10337.0,89453.0,6732.0,2438.0,23.0,267.0,6247.0,10647.0,2397.0,4903.0,15337.96,28128.33,1,1,1,1,0,1,1,1,1,1,1,73963.72,19.16,86.79,86.01,86.96,84.12,86.51,88.2,88.4,54.41,87.58,88.4,87.83,84.42,85.42,56.03,55.18,53.08,52.6,56.69,57.24,52.35,40.37,57.49,54.95,53.72,51.45,52.99,0.02,0.01,0.24,0.03,0.05,0.03,0.23,0.0,0.0,0.0,0.0,0.01,0.01,9.4,10.6,13.6,9.48,23.4,36.2,8.97,1.05,0.77,-281867.95,926298.34,4783.0,57136.0,22523.0,51708.0,0.06,0.06,0.22,0.01,38.18,14.59,2.86,6.57,54.93,53.43,57.31,51.12,46.81,47.11,54.64,56.82,46.58,9.9,10010.0,1.65,0.59,0.41,0.11,2400.0,0.69,0.31,3.9,22.72,6897000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,2343352.04,16.02,1.34,25.19,100.0,1.0,0.0,1.0,1.0,5.56,0.0,37.24,3.32,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,12.43,10-20%,0.23,0.77,1,0.99,76.86,-0.34486047775091955
17041,Illinois,Douglas County,19980,7720,2895.78,7346.21,6076.0,5174.0,3154.0,19113.0,58.0,83.0,0.0,34.0,692.0,1210.0,806.0,874.0,740.03,1847.87,1,1,1,1,1,1,1,1,1,1,0,65907.41,11.13,71.34,74.04,72.86,70.48,71.39,74.1,66.05,0.0,67.47,65.27,63.57,74.06,71.57,44.98,45.37,47.14,41.83,45.18,49.6,49.23,0.0,33.38,36.59,39.42,54.01,44.33,2.29,0.21,6.42,0.83,1.26,1.44,6.36,0.01,0.01,0.0,0.01,0.04,0.06,9.26,12.06,11.22,7.46,25.08,38.5,6.86,2.55,0.0,-510030.07,1003800.02,829.0,9909.0,4913.0,9440.0,0.12,0.04,0.25,0.0,11.8,3.7,6.8,4.35,48.59,43.05,45.92,50.0,18.66,42.0,35.29,59.93,19.56,7.8,1540.0,1.65,0.7,0.3,0.07,330.0,1.0,0.0,3.33,19.42,907000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,325342.39,16.02,1.34,25.05,100.0,1.0,0.0,1.0,1.0,5.56,0.0,31.13,6.77,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,10.74,10-20%,0.17,-0.54,0,0.01,-53.6,-0.34333426960850855
17043,Illinois,DuPage County,916924,337132,267508.95,646587.37,161799.0,227430.0,106398.0,714140.0,42346.0,92304.0,217.0,2415.0,65502.0,121506.0,13939.0,20422.0,29464.16,99565.72,1,1,1,1,0,0,1,0,1,1,1,112911.26,6.8,70.38,66.8,70.28,71.41,71.42,65.81,69.61,31.11,67.02,66.77,66.82,61.85,67.16,29.43,27.4,29.04,29.61,30.09,26.88,28.98,10.45,25.42,26.64,27.11,24.66,28.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,9.77,9.36,5.93,18.94,29.39,5.42,2.69,0.02,-278577.29,982838.39,19604.0,512380.0,212484.0,482644.0,0.04,0.04,0.23,0.07,22.5,3.21,0.84,1.25,22.91,22.7,23.79,19.67,16.07,22.33,16.85,26.18,16.58,5.8,54320.0,1.65,0.46,0.54,0.03,6570.0,1.0,0.0,4.2,24.46,40310000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,15973386.81,16.02,1.34,16.79,100.0,1.0,0.0,1.0,1.0,5.56,0.0,24.83,2.53,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,5.81,5-10%,0.11,-1.29,1,0.12,-129.43,-2.1187806059978445
17045,Illinois,Edgar County,18576,7839,7774.56,11409.09,5319.0,4121.0,3469.0,18268.0,64.0,33.0,4.0,25.0,182.0,187.0,585.0,1158.0,2585.85,4051.49,1,1,1,1,1,1,1,1,1,1,0,60237.93,12.37,83.65,84.8,83.22,83.58,83.66,74.33,86.99,60.22,78.64,80.4,83.63,83.76,82.93,64.08,64.23,62.54,66.68,64.07,51.32,78.01,13.55,64.68,62.08,57.4,67.28,66.27,8.1,1.3,24.83,3.14,5.47,4.96,24.48,0.1,0.04,0.01,0.03,0.17,0.18,7.7,13.44,10.76,7.44,26.22,37.5,7.22,4.6,0.0,-513789.55,1044920.89,1168.0,8667.0,3529.0,8084.0,0.07,0.05,0.2,0.0,41.85,13.92,3.47,9.08,61.93,65.49,64.23,48.04,46.51,86.02,57.67,53.06,51.84,10.1,1720.0,1.65,0.71,0.29,0.1,340.0,0.98,0.02,3.34,19.44,1014000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,558606.12,16.02,1.34,48.53,100.0,1.0,0.0,1.0,1.0,5.56,0.0,39.11,5.14,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,14.9,10-20%,0.18,1.08,1,0.99,108.15,-0.08361966987726807
17047,Illinois,Edwards County,6721,2840,3730.07,3730.07,1826.0,1536.0,1191.0,6584.0,30.0,22.0,0.0,9.0,76.0,59.0,161.0,320.0,513.85,513.85,0,1,0,0,1,1,1,0,0,0,0,65651.12,10.31,70.2,68.7,70.4,68.85,70.33,55.53,75.57,0.0,62.62,61.8,65.14,64.39,68.87,59.86,59.06,59.74,59.1,59.97,50.23,63.53,0.0,52.03,50.94,50.73,57.24,59.33,7.65,0.47,18.5,2.0,4.67,2.99,18.05,0.1,0.04,0.0,0.0,0.3,0.19,8.2,13.83,11.67,8.13,27.03,40.3,7.97,0.0,0.0,-657437.09,1037847.9,332.0,3093.0,1499.0,2890.0,0.05,0.05,0.23,0.0,18.5,7.65,1.7,5.32,60.18,56.06,60.06,63.33,46.98,52.19,44.44,59.93,44.94,11.0,680.0,1.65,0.64,0.36,0.1,140.0,0.79,0.21,3.15,18.32,378000.0,9.0,9.0,Midwest,East North Central,Midwest,0,0,65045.49,16.02,1.34,26.2,100.0,1.0,0.0,1.0,1.0,5.56,0.0,29.01,5.78,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,11.69,10-20%,0.17,-0.63,0,0.69,-63.19,-0.2255554996392991
17049,Illinois,Effingham County,34242,13515,5240.54,9397.38,9494.0,8442.0,5196.0,33429.0,79.0,147.0,7.0,39.0,541.0,597.0,767.0,1485.0,1588.17,2983.74,1,1,1,1,1,1,1,1,0,1,0,71395.23,11.74,78.72,77.04,78.57,79.14,78.83,77.27,79.76,24.54,63.3,79.34,75.47,75.29,76.62,63.91,60.85,64.02,63.03,63.91,58.39,70.79,14.53,40.1,68.81,66.11,59.71,62.0,1.53,0.09,5.53,0.47,1.41,0.79,5.42,0.01,0.03,0.0,0.01,0.08,0.06,7.24,11.48,10.02,6.89,23.29,34.42,6.56,2.05,0.0,-592613.69,982666.38,1559.0,17770.0,8094.0,17053.0,0.06,0.03,0.24,0.0,15.3,4.64,2.58,4.69,65.82,57.91,64.37,41.43,40.26,50.16,28.38,14.29,45.8,8.6,2970.0,1.65,0.63,0.37,0.08,650.0,0.8,0.2,3.43,19.96,1799000.0,7.0,7.0,Midwest,East North Central,Midwest,0,0,959451.32,16.02,1.34,28.42,100.0,1.0,0.0,1.0,1.0,5.56,0.0,30.39,4.29,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,11.54,10-20%,0.14,-0.9,0,0.14,-90.29,-0.8251926887108291
17051,Illinois,Fayette County,22140,8311,8701.59,11757.33,8267.0,4976.0,3580.0,20750.0,980.0,51.0,4.0,35.0,320.0,304.0,281.0,1338.0,4078.18,5461.15,1,1,1,1,1,1,1,1,1,1,0,53855.08,17.82,95.97,99.16,95.2,93.32,95.06,99.89,93.9,23.12,97.85,97.22,97.29,95.45,96.49,81.6,89.36,75.59,75.27,77.83,94.38,86.01,23.12,86.92,88.14,92.26,75.52,76.54,10.52,0.59,24.42,3.97,6.0,4.07,24.11,0.03,0.05,0.01,0.04,0.18,0.14,9.26,13.13,12.64,8.63,27.21,39.83,8.4,3.25,0.0,-604186.58,946318.54,1322.0,9285.0,4454.0,8633.0,0.04,0.06,0.21,0.01,39.3,18.42,2.71,13.89,81.66,75.98,80.8,98.47,85.01,82.35,91.95,100.0,80.43,12.1,2610.0,1.65,0.67,0.33,0.13,590.0,0.84,0.16,3.27,19.04,1508000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,673596.52,16.02,1.34,43.94,100.0,1.0,0.0,1.0,1.0,5.56,0.0,51.59,2.97,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,15.91,10-20%,0.22,1.62,1,1.0,162.48,0.4536962190229012
17053,Illinois,Ford County,14081,5676,3369.79,6809.32,4219.0,3347.0,2633.0,13677.0,85.0,37.0,0.0,33.0,249.0,294.0,297.0,878.0,1094.17,2102.54,0,1,1,1,1,1,1,1,0,0,0,63936.11,15.75,75.56,74.57,74.58,79.02,75.53,71.12,77.17,0.0,72.92,80.61,75.43,78.85,73.93,50.19,50.57,49.94,49.5,50.19,50.56,43.26,0.0,50.93,50.13,48.69,52.8,48.33,5.24,0.54,15.34,1.95,3.73,2.65,14.93,0.08,0.04,0.0,0.09,0.2,0.43,8.12,13.06,10.92,7.62,26.06,37.64,7.28,0.0,0.0,-418639.03,990842.36,896.0,6604.0,3017.0,6233.0,0.07,0.05,0.23,0.0,23.93,7.77,2.08,6.41,49.62,47.65,50.28,40.46,49.19,46.98,68.8,59.93,46.92,9.9,1340.0,1.65,0.65,0.35,0.09,280.0,0.89,0.11,3.72,21.67,881000.0,3.0,3.0,Midwest,East North Central,Midwest,0,0,206598.3,16.02,1.34,32.08,100.0,1.0,0.0,1.0,1.0,5.56,0.0,34.9,6.41,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,15.79,10-20%,0.19,-0.33,1,0.67,-33.42,-0.14908500603498362
17055,Illinois,Franklin County,39561,16617,9613.78,20650.06,16373.0,8961.0,7278.0,38641.0,123.0,124.0,3.0,104.0,566.0,475.0,1330.0,3385.0,3177.92,6696.38,1,1,1,1,1,1,1,1,1,1,1,53244.82,19.69,82.57,82.43,82.14,82.9,82.66,83.46,79.52,8.74,79.86,78.92,78.67,79.31,83.23,57.98,58.01,56.97,58.48,58.03,56.29,50.33,7.7,64.19,54.25,54.6,59.81,58.84,0.51,0.05,1.56,0.21,0.4,0.21,1.54,0.0,0.0,0.0,0.0,0.02,0.01,8.66,14.18,12.35,8.9,27.96,41.48,8.61,3.85,0.0,-714383.75,968830.59,3439.0,17084.0,8618.0,15490.0,0.08,0.07,0.22,0.01,20.99,8.03,3.41,9.82,56.87,57.87,58.18,46.37,45.78,26.41,59.27,33.33,53.04,14.2,5400.0,1.65,0.72,0.28,0.16,1320.0,0.8,0.2,3.19,18.58,3043000.0,4.0,4.0,Midwest,East North Central,Midwest,0,0,1611901.49,16.02,1.34,61.9,100.0,1.0,0.0,1.0,1.0,5.56,0.0,52.77,2.73,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,20.7,20-30%,0.26,0.03,0,0.55,2.57,0.722388604752175
17057,Illinois,Fulton County,37069,14536,4356.86,11593.19,11769.0,7753.0,6692.0,34625.0,1269.0,112.0,2.0,131.0,930.0,896.0,890.0,2225.0,1677.0,3020.02,1,1,1,0,1,1,1,0,1,1,0,60654.79,17.57,76.27,77.28,74.48,75.63,75.69,70.73,72.13,16.91,69.87,76.94,77.45,67.15,76.55,53.27,58.07,48.91,49.02,50.53,56.48,49.55,7.68,59.73,57.45,59.07,47.66,49.42,4.44,0.36,10.85,1.5,2.41,1.95,10.71,0.01,0.01,0.0,0.01,0.1,0.09,8.26,13.31,11.52,7.91,25.96,39.63,7.68,1.99,0.0,-454199.32,826453.53,2168.0,16039.0,6962.0,14829.0,0.06,0.06,0.2,0.0,11.07,4.52,1.64,6.68,49.28,48.54,51.44,87.22,81.24,33.53,65.66,50.0,75.91,10.6,3600.0,1.65,0.67,0.33,0.12,800.0,0.85,0.15,3.59,20.91,2283000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,1015575.69,16.02,1.34,39.88,100.0,1.0,0.0,1.0,1.0,5.56,0.0,42.17,7.47,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,14.91,10-20%,0.21,-1.02,0,0.19,-102.18,0.2551563914325588
17059,Illinois,Gallatin County,5589,2403,3705.35,3705.35,2195.0,1184.0,1145.0,5473.0,12.0,5.0,0.0,14.0,85.0,66.0,151.0,575.0,1669.46,1669.46,0,1,0,0,1,1,1,0,0,0,0,52764.49,19.66,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,29.87,3.87,66.3,17.38,14.04,13.41,64.76,0.14,0.02,0.0,0.16,1.22,0.99,8.5,14.45,11.5,8.1,27.9,40.95,7.7,0.0,0.0,-731159.85,1032501.29,571.0,2229.0,1038.0,2076.0,0.07,0.05,0.2,0.0,66.3,29.87,6.71,24.98,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.93,100.0,13.2,670.0,1.65,0.68,0.32,0.15,150.0,0.79,0.21,3.2,18.65,379000.0,8.0,8.0,Midwest,East North Central,Midwest,0,0,34158.41,16.02,1.34,59.41,100.0,1.0,0.0,1.0,1.0,5.56,0.0,54.9,7.73,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,23.76,20-30%,0.24,4.7,1,1.0,470.41,0.9190279350442865
17061,Illinois,Greene County,13886,5570,275.68,2115.55,4683.0,3198.0,2388.0,13588.0,119.0,16.0,2.0,23.0,138.0,115.0,240.0,818.0,87.77,782.23,0,1,1,0,0,0,1,0,0,0,0,56049.22,14.37,71.06,75.12,69.77,72.37,70.91,88.94,93.82,27.45,53.62,82.1,74.93,74.03,75.08,46.23,48.36,46.74,44.74,45.95,68.64,71.9,27.45,47.11,50.44,44.66,41.64,49.1,0.06,0.01,0.44,0.06,0.11,0.02,0.44,0.0,0.0,0.0,0.0,0.0,0.0,8.24,13.48,11.58,8.0,27.22,40.16,7.74,6.09,0.0,-579154.04,825022.17,723.0,6314.0,2729.0,6028.0,0.04,0.03,0.21,0.0,1.76,0.63,1.47,5.58,45.82,43.09,45.77,91.66,48.43,77.72,34.78,50.0,50.96,10.3,1250.0,1.65,0.72,0.28,0.11,290.0,1.0,0.0,3.13,18.22,691000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,161962.03,16.02,1.34,46.5,100.0,1.0,0.0,1.0,1.0,5.56,0.0,47.27,1.3,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,12.98,10-20%,0.16,-1.72,0,0.01,-172.03,-0.2591814385550866
17063,Illinois,Grundy County,50063,18546,23047.12,40309.26,10147.0,13657.0,5546.0,46933.0,605.0,327.0,15.0,114.0,2069.0,4096.0,745.0,2062.0,2769.25,4960.12,1,1,1,1,0,1,1,1,0,1,0,87071.28,8.72,86.41,85.4,88.07,82.95,86.61,88.38,81.1,52.49,85.3,85.95,85.9,77.42,81.2,59.9,56.35,59.51,61.25,60.39,51.53,54.82,29.45,57.14,58.47,54.65,49.19,56.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,10.65,10.91,6.87,22.84,36.62,6.69,0.99,0.2,-344926.87,964189.02,1870.0,26458.0,12881.0,24889.0,0.04,0.04,0.25,0.01,28.43,5.53,1.41,6.32,58.21,61.75,60.72,37.37,45.92,45.39,63.13,69.56,49.99,6.6,3450.0,1.65,0.53,0.47,0.05,620.0,0.98,0.02,3.79,22.1,2313000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,1087373.83,16.02,1.34,16.42,100.0,1.0,0.0,1.0,1.0,5.56,0.0,20.57,2.78,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,10.08,10-20%,0.14,-0.49,1,0.35,-48.88,-1.1346424985454422
17065,Illinois,Hamilton County,8457,3489,1162.31,2286.75,2271.0,1931.0,1671.0,8305.0,31.0,19.0,1.0,20.0,81.0,105.0,162.0,385.0,285.64,610.22,0,1,1,0,1,0,1,0,0,0,0,64480.44,9.5,77.34,77.56,76.69,78.35,77.23,77.27,82.65,32.92,52.27,81.54,82.87,78.9,78.88,63.39,63.32,63.05,62.84,63.43,62.07,62.15,32.92,29.15,61.43,62.08,63.93,63.92,2.79,0.47,11.68,1.11,2.75,1.83,11.37,0.15,0.04,0.01,0.0,0.1,0.1,8.03,13.7,11.5,8.2,26.47,40.0,7.9,8.56,0.0,-699935.37,1001073.11,347.0,3669.0,1812.0,3458.0,0.03,0.03,0.22,0.02,13.74,3.38,2.7,6.17,64.79,55.64,63.58,61.29,42.88,36.98,40.0,100.0,56.78,10.7,860.0,1.65,0.76,0.24,0.11,190.0,1.0,0.0,3.2,18.65,486000.0,7.0,7.0,Midwest,East North Central,Midwest,0,0,104645.57,16.02,1.34,35.5,100.0,1.0,0.0,1.0,1.0,5.56,0.0,38.52,8.78,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,9.95,5-10%,0.14,-0.93,0,0.05,-93.31,-0.5296246537273457
17067,Illinois,Hancock County,19104,8040,9371.9,11123.31,5671.0,4197.0,3786.0,18723.0,52.0,46.0,11.0,40.0,232.0,185.0,359.0,790.0,2696.81,3109.03,0,1,1,1,1,1,1,1,0,0,0,64304.99,11.94,92.85,93.64,93.31,92.52,92.87,94.89,94.53,75.33,85.76,91.68,91.07,92.78,93.02,86.07,86.15,86.13,85.96,86.06,86.34,86.39,75.33,85.76,86.48,84.55,86.0,86.06,9.32,1.01,25.06,2.82,5.66,4.78,24.8,0.06,0.01,0.01,0.04,0.13,0.06,7.11,13.26,9.8,6.86,25.24,38.94,6.56,0.0,0.0,-470901.16,747069.45,761.0,8617.0,3790.0,8030.0,0.04,0.06,0.21,0.0,43.21,14.12,3.63,8.94,86.44,84.75,86.17,85.24,71.19,75.07,80.0,100.0,80.35,9.8,1740.0,1.65,0.64,0.36,0.1,360.0,0.92,0.08,3.5,20.36,1075000.0,7.0,7.0,Midwest,East North Central,Midwest,0,0,170850.26,16.02,1.34,31.47,100.0,1.0,0.0,1.0,1.0,5.56,0.0,39.18,9.02,2.61,0.0,8.75,4.24,1.2,0.0,20.6,0.0,6.08,4.01,0.87,0.0,0.0,0.0,9.47,5-10%,0.15,1.15,1,0.99,114.86,-0.003230552088390959
